"","slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"2886","bitcoin-cash","BCH","Bitcoin Cash",2017-12-29,5,2587.3,2922.41,2389.04,2779.95,2479419904,46933895850,0.732905862721938,533.37
"2887","bitcoin-cash","BCH","Bitcoin Cash",2017-12-30,5,2791.55,2791.55,2329.47,2392.41,1257760000,40395783040,0.136210180055402,462.08
"2888","bitcoin-cash","BCH","Bitcoin Cash",2017-12-31,5,2376.96,2627.95,2350.03,2533.01,1300819968,42774211630,0.658390903857225,277.92
"2889","bitcoin-cash","BCH","Bitcoin Cash",2018-01-01,5,2534.82,2534.86,2389.52,2432.54,922812992,41081678129,0.295995596532269,145.34
"2890","bitcoin-cash","BCH","Bitcoin Cash",2018-01-02,5,2434.5,2867.14,2434.5,2711,1831229952,45789806625,0.639099482248521,432.64
"2891","bitcoin-cash","BCH","Bitcoin Cash",2018-01-03,5,2700.55,2958.47,2592.56,2608.69,4688840192,44066024089,0.0440818780574461,365.91
"2892","bitcoin-cash","BCH","Bitcoin Cash",2018-01-04,5,2608.87,2610.2,2359.3,2430.18,5377260032,41055035639,0.282502989238739,250.9
"2893","bitcoin-cash","BCH","Bitcoin Cash",2018-01-05,5,2400.74,2648.32,2370.59,2584.48,2115709952,43666146452,0.770136463471717,277.73
"2894","bitcoin-cash","BCH","Bitcoin Cash",2018-01-06,5,2583.71,2829.69,2481.36,2786.65,1669159936,47087244209,0.876439008985732,348.33
"2895","bitcoin-cash","BCH","Bitcoin Cash",2018-01-07,5,2784.68,3071.16,2730.31,2786.88,1444780032,47096251512,0.165967434355289,340.85
"2896","bitcoin-cash","BCH","Bitcoin Cash",2018-01-08,5,2786.6,2810.32,2275.07,2421.47,1428899968,40924901250,0.27351704810836,535.25
"2897","bitcoin-cash","BCH","Bitcoin Cash",2018-01-09,5,2412.36,2502.87,2346.68,2391.56,1084749952,40423910896,0.287342339458353,156.19
"2898","bitcoin-cash","BCH","Bitcoin Cash",2018-01-10,5,2390.02,2961.2,2332.48,2895.38,2578810112,48945566478,0.895311108283497,628.72
"2899","bitcoin-cash","BCH","Bitcoin Cash",2018-01-11,5,2891.55,2976.49,2396.84,2462.61,1947949952,41634454574,0.113465021996032,579.65
"2900","bitcoin-cash","BCH","Bitcoin Cash",2018-01-12,5,2475.9,2648.23,2413.33,2620.99,1110220032,44316550742,0.884035759897828,234.9
"2901","bitcoin-cash","BCH","Bitcoin Cash",2018-01-13,5,2617.66,2850.27,2589.03,2685.29,1218569984,45408790958,0.368473434389832,261.24
"2902","bitcoin-cash","BCH","Bitcoin Cash",2018-01-14,5,2687.1,2746.61,2490.04,2553.32,993310016,43182003172,0.246638344311495,256.57
"2903","bitcoin-cash","BCH","Bitcoin Cash",2018-01-15,5,2541.58,2576.13,2328.31,2401.54,1412359936,40618867060,0.295496731498668,247.82
"2904","bitcoin-cash","BCH","Bitcoin Cash",2018-01-16,5,2406.86,2406.86,1555.97,1772.07,1704029952,29975361482,0.253969373244485,850.89
"2905","bitcoin-cash","BCH","Bitcoin Cash",2018-01-17,5,1767.58,1875.08,1361.02,1748.05,1457730048,29572177012,0.752888767848111,514.06
"2906","bitcoin-cash","BCH","Bitcoin Cash",2018-01-18,5,1752.27,1893.47,1696.25,1756.75,1024060032,29722694803,0.30676401987628,197.22
"2907","bitcoin-cash","BCH","Bitcoin Cash",2018-01-19,5,1740.17,1870.78,1723.87,1769.62,743246976,29943762140,0.31141515213396,146.91
"2908","bitcoin-cash","BCH","Bitcoin Cash",2018-01-20,5,1784.26,2124.45,1780.45,2032.12,1116240000,34388779314,0.731598837209302,344
"2909","bitcoin-cash","BCH","Bitcoin Cash",2018-01-21,5,2033.7,2033.7,1733.99,1776.64,745179008,30068588224,0.14230422741984,299.71
"2910","bitcoin-cash","BCH","Bitcoin Cash",2018-01-22,5,1794.46,1815.42,1525.5,1621.92,681350016,27453023400,0.332574503311258,289.92
"2911","bitcoin-cash","BCH","Bitcoin Cash",2018-01-23,5,1623.14,1700.34,1504.72,1621.46,578984000,27448541050,0.596769246498313,195.62
"2912","bitcoin-cash","BCH","Bitcoin Cash",2018-01-24,5,1622.15,1703.34,1575.42,1639.13,488160992,27750266009,0.498045653533459,127.92
"2913","bitcoin-cash","BCH","Bitcoin Cash",2018-01-25,5,1661.04,1707.7,1611.04,1642.12,522193984,27804026890,0.321539416511483,96.66
"2914","bitcoin-cash","BCH","Bitcoin Cash",2018-01-26,5,1637.19,1678.63,1500.37,1603.9,594667008,27159760943,0.580780881857961,178.26
"2915","bitcoin-cash","BCH","Bitcoin Cash",2018-01-27,5,1602.5,1665.81,1567.78,1628.63,441742016,27581500502,0.620728348464757,98.03
"2916","bitcoin-cash","BCH","Bitcoin Cash",2018-01-28,5,1636.41,1762.34,1636.41,1746.25,580544000,29576563672,0.872230604303978,125.93
"2917","bitcoin-cash","BCH","Bitcoin Cash",2018-01-29,5,1745.36,1763.24,1638.33,1657.14,362212992,28070315174,0.15058842366504,124.91
"2918","bitcoin-cash","BCH","Bitcoin Cash",2018-01-30,5,1657.69,1662.07,1468.17,1470.55,649822976,24912532404,0.0122743682310463,193.9
"2919","bitcoin-cash","BCH","Bitcoin Cash",2018-01-31,5,1470.74,1522.87,1406.25,1486.89,729209024,25191540894,0.691476590636255,116.62
"2920","bitcoin-cash","BCH","Bitcoin Cash",2018-02-01,5,1491.12,1503.3,1214.88,1274.35,678019968,21593159858,0.206192358366271,288.42
"2921","bitcoin-cash","BCH","Bitcoin Cash",2018-02-02,5,1272.5,1272.5,980.78,1191.14,896665984,20185147776,0.72110242698478,291.72
"2922","bitcoin-cash","BCH","Bitcoin Cash",2018-02-03,5,1194.23,1314.43,1072.83,1272.5,453100992,21566075500,0.826448675496689,241.6
"2923","bitcoin-cash","BCH","Bitcoin Cash",2018-02-04,5,1273.17,1286.98,1101.31,1165.38,656033984,19752812252,0.345074594711047,185.67
"2924","bitcoin-cash","BCH","Bitcoin Cash",2018-02-05,5,1159.89,1172.7,839.95,887.41,568116992,15042848358,0.142629601803155,332.75
"2925","bitcoin-cash","BCH","Bitcoin Cash",2018-02-06,5,890.97,978.91,764.02,974.53,777420032,16521414683,0.979617478710038,214.89
"2926","bitcoin-cash","BCH","Bitcoin Cash",2018-02-07,5,971.08,1040.49,902.49,957.96,866222016,16242319571,0.401956521739131,138
"2927","bitcoin-cash","BCH","Bitcoin Cash",2018-02-08,5,951.57,1345.2,951.57,1284.56,2203709952,21782508718,0.845946701216879,393.63
"2928","bitcoin-cash","BCH","Bitcoin Cash",2018-02-09,5,1273.87,1342.41,1206.39,1312.11,1133760000,22251745463,0.777238641376267,136.02
"2929","bitcoin-cash","BCH","Bitcoin Cash",2018-02-10,5,1311.99,1394.81,1215.72,1257.31,734606016,21324826284,0.232229605226422,179.09
"2930","bitcoin-cash","BCH","Bitcoin Cash",2018-02-11,5,1255.59,1306.2,1197.87,1217.64,651555008,20654142398,0.182497923013018,108.33
"2931","bitcoin-cash","BCH","Bitcoin Cash",2018-02-12,5,1222.43,1302.66,1222.43,1283.91,466212992,21780634413,0.766296896422785,80.23
"2932","bitcoin-cash","BCH","Bitcoin Cash",2018-02-13,5,1285.23,1289.42,1205.73,1231.98,442663008,20901788080,0.313657545704385,83.69
"2933","bitcoin-cash","BCH","Bitcoin Cash",2018-02-14,5,1229.18,1384.06,1229.18,1362.27,629852032,23114690849,0.859310433884297,154.88
"2934","bitcoin-cash","BCH","Bitcoin Cash",2018-02-15,5,1358.65,1400.71,1330.18,1375.81,502454016,23346962574,0.646958740961291,70.53
"2935","bitcoin-cash","BCH","Bitcoin Cash",2018-02-16,5,1373.16,1558.66,1369.68,1552.2,961009984,26343142898,0.965816488517303,188.98
"2936","bitcoin-cash","BCH","Bitcoin Cash",2018-02-17,5,1548.48,1568.64,1517.14,1551.39,641718976,26332072140,0.66504854368932,51.5
"2937","bitcoin-cash","BCH","Bitcoin Cash",2018-02-18,5,1552.1,1641.4,1428.49,1487.46,907873024,25249614907,0.276971490301066,212.91
"2938","bitcoin-cash","BCH","Bitcoin Cash",2018-02-19,5,1483.34,1553.81,1483.34,1534.77,578905984,26055483336,0.729814105293033,70.47
"2939","bitcoin-cash","BCH","Bitcoin Cash",2018-02-20,5,1543.27,1569.03,1414.35,1418.73,820947008,24087960507,0.0283165244375492,154.68
